GEO_ID	NAME	ZIP	S1901_C01_012E	S1901_C01_012M	S1901_C01_013E	S1901_C01_013M
id	Geographic Area Name	Zip Code	Estimate!!Households!!Median income (dollars)	Margin of Error!!Households MOE!!Median income (dollars)	Estimate!!Households!!Mean income (dollars)	Margin of Error!!Households MOE!!Mean income (dollars)
8600000US74640	ZCTA5 74640	74640	56000	14126	71760	13630
8600000US74641	ZCTA5 74641	74641	51071	5251	60752	5462
8600000US74643	ZCTA5 74643	74643	64219	6849	84202	17821
8600000US74644	ZCTA5 74644	74644	42125	8030	70560	21726
8600000US74646	ZCTA5 74646	74646	41500	35522	68905	22703
8600000US74647	ZCTA5 74647	74647	44483	3162	58049	2966
8600000US74650	ZCTA5 74650	74650	35893	11841	55720	10593
8600000US74651	ZCTA5 74651	74651	51327	1762	65296	14256
8600000US74652	ZCTA5 74652	74652	45855	5564	58590	6230
8600000US74653	ZCTA5 74653	74653	45257	3336	58145	3411
8600000US74701	ZCTA5 74701	74701	41816	2449	61324	4798
8600000US74720	ZCTA5 74720	74720	32344	6752	46295	6550
8600000US74722	ZCTA5 74722	74722	34688	22618	59333	16274
8600000US74723	ZCTA5 74723	74723	34310	5097	59242	11569
8600000US74724	ZCTA5 74724	74724	37292	4651	44872	9544
8600000US74726	ZCTA5 74726	74726	45240	8648	55476	7959
8600000US74727	ZCTA5 74727	74727	26691	3559	46234	8157
8600000US74728	ZCTA5 74728	74728	37281	2663	48503	2716
8600000US74729	ZCTA5 74729	74729	46042	5306	53103	4046
8600000US74730	ZCTA5 74730	74730	49871	4302	59678	4527
8600000US74731	ZCTA5 74731	74731	33787	12379	50002	13756
8600000US74733	ZCTA5 74733	74733	44612	10787	61931	6370
8600000US74734	ZCTA5 74734	74734	42941	5274	51858	6937
8600000US74735	ZCTA5 74735	74735	43594	9508	52544	4484
8600000US74736	ZCTA5 74736	74736	36429	8162	46461	5661
8600000US74738	ZCTA5 74738	74738	27986	6454	40925	7567
8600000US74740	ZCTA5 74740	74740	38724	2520	49182	6041
8600000US74741	ZCTA5 74741	74741	68266	8213	69846	10748
8600000US74743	ZCTA5 74743	74743	30158	2898	49744	6118
8600000US74745	ZCTA5 74745	74745	31496	2893	45776	3075
8600000US74747	ZCTA5 74747	74747	16875	3262	27021	7324
8600000US74748	ZCTA5 74748	74748	45795	15872	53509	6985
8600000US74750	ZCTA5 74750	74750	25938	7219	36166	8647
8600000US74753	ZCTA5 74753	74753	-	**	N	N
8600000US74754	ZCTA5 74754	74754	-	**	39279	13871
8600000US74755	ZCTA5 74755	74755	43375	13545	37809	10196
8600000US74756	ZCTA5 74756	74756	34063	9001	63048	12746
8600000US74759	ZCTA5 74759	74759	37292	3364	48769	5002
8600000US74760	ZCTA5 74760	74760	-	**	47062	12021
8600000US74761	ZCTA5 74761	74761	15000	14845	34597	21046
8600000US74764	ZCTA5 74764	74764	44000	6045	65143	11002
8600000US74766	ZCTA5 74766	74766	31310	4200	46217	4620
8600000US74801	ZCTA5 74801	74801	39334	1819	52323	1771
8600000US74804	ZCTA5 74804	74804	51083	3019	68603	3203
8600000US74820	ZCTA5 74820	74820	49095	2141	63820	2560
8600000US74824	ZCTA5 74824	74824	47500	15572	63954	10236
8600000US74825	ZCTA5 74825	74825	43984	5750	66426	12628
8600000US74826	ZCTA5 74826	74826	38606	3544	49819	5810
8600000US74827	ZCTA5 74827	74827	45000	10227	47355	10451
8600000US74829	ZCTA5 74829	74829	28015	6947	34784	7843
8600000US74830	ZCTA5 74830	74830	36250	7967	45083	7785
8600000US74831	ZCTA5 74831	74831	39063	11115	50258	7826
8600000US74832	ZCTA5 74832	74832	43750	7150	48334	6622
8600000US74833	ZCTA5 74833	74833	41250	7382	50119	5272
8600000US74834	ZCTA5 74834	74834	52052	2677	67995	6169
8600000US74836	ZCTA5 74836	74836	-	**	45747	32807
8600000US74837	ZCTA5 74837	74837	32500	6324	40061	14227
8600000US74839	ZCTA5 74839	74839	32500	6837	49146	9617
8600000US74840	ZCTA5 74840	74840	49333	8086	65146	10820
8600000US74842	ZCTA5 74842	74842	38750	8075	49696	16467
8600000US74843	ZCTA5 74843	74843	31875	26817	53536	15117
8600000US74844	ZCTA5 74844	74844	52083	20169	64247	17907
8600000US74845	ZCTA5 74845	74845	34375	8549	51130	8500
8600000US74848	ZCTA5 74848	74848	38096	3199	56300	4985
8600000US74849	ZCTA5 74849	74849	37485	2529	51966	6966
8600000US74850	ZCTA5 74850	74850	51667	7682	55570	6939
8600000US74851	ZCTA5 74851	74851	55487	6962	67484	6288
8600000US74852	ZCTA5 74852	74852	39609	8460	64690	23183
8600000US74854	ZCTA5 74854	74854	46331	4165	54701	4034
8600000US74855	ZCTA5 74855	74855	48496	4026	68930	9942
8600000US74856	ZCTA5 74856	74856	53750	12545	88694	28035
8600000US74857	ZCTA5 74857	74857	63831	3631	76935	8753
8600000US74859	ZCTA5 74859	74859	37156	2779	48503	3396
8600000US74860	ZCTA5 74860	74860	43063	4507	51919	5732
8600000US74864	ZCTA5 74864	74864	51116	8943	67512	9716
8600000US74865	ZCTA5 74865	74865	55125	5857	63652	4791
8600000US74867	ZCTA5 74867	74867	32917	6108	45098	4824
8600000US74868	ZCTA5 74868	74868	42880	2792	56556	3376
8600000US74869	ZCTA5 74869	74869	49318	7309	57761	11430
8600000US74871	ZCTA5 74871	74871	56339	7702	65971	6149
8600000US74872	ZCTA5 74872	74872	39617	5874	50994	5159
8600000US74873	ZCTA5 74873	74873	49563	4833	61582	4375
8600000US74875	ZCTA5 74875	74875	49185	3089	58812	7193
8600000US74878	ZCTA5 74878	74878	48636	7055	54613	4556
8600000US74880	ZCTA5 74880	74880	33472	6020	49789	4845
8600000US74881	ZCTA5 74881	74881	44972	4112	58693	3783
8600000US74883	ZCTA5 74883	74883	43068	8674	59191	14319
8600000US74884	ZCTA5 74884	74884	31781	4123	45013	2999
8600000US74901	ZCTA5 74901	74901	27159	2469	38619	6130
8600000US74902	ZCTA5 74902	74902	42093	5805	52901	4162
8600000US74930	ZCTA5 74930	74930	39773	7592	50689	5048
8600000US74931	ZCTA5 74931	74931	35125	2983	51623	8773
8600000US74932	ZCTA5 74932	74932	37542	3789	54061	9951
8600000US74935	ZCTA5 74935	74935	38750	13290	49652	10196
8600000US74936	ZCTA5 74936	74936	39219	9912	51393	6566
8600000US74937	ZCTA5 74937	74937	31512	2845	46024	7243
8600000US74939	ZCTA5 74939	74939	37941	3838	40150	5096
8600000US74940	ZCTA5 74940	74940	41500	5683	58738	8804
8600000US74941	ZCTA5 74941	74941	45063	9619	58321	5928
8600000US74942	ZCTA5 74942	74942	36250	20048	47314	15228
8600000US74943	ZCTA5 74943	74943	36875	7534	42643	10721
8600000US74944	ZCTA5 74944	74944	33676	5394	51872	7107
8600000US74945	ZCTA5 74945	74945	37750	10160	47361	9725
8600000US74946	ZCTA5 74946	74946	25357	3947	34231	14738
8600000US74948	ZCTA5 74948	74948	40868	2809	54576	3976
8600000US74949	ZCTA5 74949	74949	37083	7860	45720	9137
8600000US74951	ZCTA5 74951	74951	31316	4624	39338	4010
8600000US74953	ZCTA5 74953	74953	43611	5398	60302	5622
8600000US74954	ZCTA5 74954	74954	39911	3951	55114	6258
8600000US74955	ZCTA5 74955	74955	34683	2853	46231	2571
8600000US74956	ZCTA5 74956	74956	40054	5335	56288	7628
8600000US74957	ZCTA5 74957	74957	42250	8253	49874	4256
8600000US74959	ZCTA5 74959	74959	45411	5447	55237	3611
8600000US74960	ZCTA5 74960	74960	32353	1760	43431	1713
8600000US74962	ZCTA5 74962	74962	32160	5724	46030	4921
8600000US74963	ZCTA5 74963	74963	32222	7657	59731	10648
8600000US74964	ZCTA5 74964	74964	35833	5683	46426	3928
8600000US74965	ZCTA5 74965	74965	32667	6203	49294	8669
8600000US74966	ZCTA5 74966	74966	47137	4629	59470	5065
8600000US75001	ZCTA5 75001	75001	73094	3923	88172	4600
8600000US75002	ZCTA5 75002	75002	101661	3855	127734	5901
8600000US75006	ZCTA5 75006	75006	61844	2451	80865	3350
8600000US75007	ZCTA5 75007	75007	84541	3097	99922	2976
8600000US75009	ZCTA5 75009	75009	94523	6401	132491	25072
8600000US75010	ZCTA5 75010	75010	81164	5737	103288	5595
8600000US75013	ZCTA5 75013	75013	129627	8194	156481	11138
8600000US75019	ZCTA5 75019	75019	121279	6020	150370	4909
8600000US75020	ZCTA5 75020	75020	50241	2990	66745	5720
8600000US75021	ZCTA5 75021	75021	51250	7331	69538	7835
8600000US75022	ZCTA5 75022	75022	160885	7043	197188	10740
8600000US75023	ZCTA5 75023	75023	86449	3173	105089	4930
8600000US75024	ZCTA5 75024	75024	96674	4137	128938	5129
8600000US75025	ZCTA5 75025	75025	117793	5261	140417	6512
8600000US75028	ZCTA5 75028	75028	122861	4764	140672	3757
8600000US75032	ZCTA5 75032	75032	106869	6061	132815	7662
8600000US75034	ZCTA5 75034	75034	121401	3507	154286	4191
8600000US75035	ZCTA5 75035	75035	130851	3210	147500	3803
8600000US75038	ZCTA5 75038	75038	56636	4790	75928	5249
8600000US75039	ZCTA5 75039	75039	90961	5516	116830	6374
8600000US75040	ZCTA5 75040	75040	61517	2608	73323	3404
8600000US75041	ZCTA5 75041	75041	49029	3800	62877	4990
8600000US75042	ZCTA5 75042	75042	46704	3390	59364	3502
8600000US75043	ZCTA5 75043	75043	61466	2879	73656	3066
8600000US75044	ZCTA5 75044	75044	67854	5353	90345	5613
8600000US75048	ZCTA5 75048	75048	101161	3729	106569	4784
8600000US75050	ZCTA5 75050	75050	55753	2690	67929	2521
8600000US75051	ZCTA5 75051	75051	41154	3034	51264	2150
8600000US75052	ZCTA5 75052	75052	77230	2400	88034	2325
8600000US75054	ZCTA5 75054	75054	123963	6248	133545	9769
8600000US75056	ZCTA5 75056	75056	87941	3355	117988	6564
8600000US75057	ZCTA5 75057	75057	55743	4178	67049	3728
8600000US75058	ZCTA5 75058	75058	82778	24473	108689	15807
8600000US75060	ZCTA5 75060	75060	55051	2978	67369	3037
8600000US75061	ZCTA5 75061	75061	45822	2226	59717	2283
8600000US75062	ZCTA5 75062	75062	52331	1961	70182	3782
8600000US75063	ZCTA5 75063	75063	91431	4849	114108	4498
8600000US75065	ZCTA5 75065	75065	78567	5592	90196	6917
8600000US75067	ZCTA5 75067	75067	62921	1526	76381	2530
8600000US75068	ZCTA5 75068	75068	99472	4594	109091	3763
8600000US75069	ZCTA5 75069	75069	55435	3467	86350	6489
8600000US75070	ZCTA5 75070	75070	101462	3480	121726	4026
8600000US75071	ZCTA5 75071	75071	97277	5581	115852	4261
8600000US75074	ZCTA5 75074	75074	69214	3666	87191	3879
8600000US75075	ZCTA5 75075	75075	76610	3585	97766	4586
8600000US75076	ZCTA5 75076	75076	49989	5625	77985	8436
8600000US75077	ZCTA5 75077	75077	106571	5246	131106	5208
8600000US75078	ZCTA5 75078	75078	143669	9077	174418	6710
8600000US75080	ZCTA5 75080	75080	72660	3920	96336	4045
8600000US75081	ZCTA5 75081	75081	74125	5127	90127	4158
8600000US75082	ZCTA5 75082	75082	115264	8872	144153	9915
8600000US75087	ZCTA5 75087	75087	96789	5092	110964	5200
8600000US75088	ZCTA5 75088	75088	89022	3894	104304	5522
8600000US75089	ZCTA5 75089	75089	102520	4821	112471	6625
8600000US75090	ZCTA5 75090	75090	40607	2645	53053	3231
8600000US75092	ZCTA5 75092	75092	57923	3619	74074	4826
8600000US75093	ZCTA5 75093	75093	108718	5572	160475	7442
8600000US75094	ZCTA5 75094	75094	133125	19450	148500	9610
8600000US75098	ZCTA5 75098	75098	93511	5396	103461	3749
8600000US75101	ZCTA5 75101	75101	45625	14053	51308	7871
8600000US75102	ZCTA5 75102	75102	54038	12232	59483	8937
8600000US75103	ZCTA5 75103	75103	51621	4957	72755	8184
8600000US75104	ZCTA5 75104	75104	70975	3650	84927	3143
8600000US75105	ZCTA5 75105	75105	41944	21439	43932	14505
8600000US75109	ZCTA5 75109	75109	67195	7689	82373	5369
8600000US75110	ZCTA5 75110	75110	44598	3592	62354	4656
8600000US75114	ZCTA5 75114	75114	67566	10665	84280	11850
8600000US75115	ZCTA5 75115	75115	69512	2303	81920	3638
8600000US75116	ZCTA5 75116	75116	46472	4074	61012	3989
8600000US75117	ZCTA5 75117	75117	50705	6528	68605	10905
8600000US75119	ZCTA5 75119	75119	56333	3196	71669	3643
8600000US75124	ZCTA5 75124	75124	50061	7497	63706	6323
8600000US75125	ZCTA5 75125	75125	59920	8320	63068	7907
8600000US75126	ZCTA5 75126	75126	95309	5222	100089	3516
8600000US75127	ZCTA5 75127	75127	39333	4321	52578	6988
8600000US75132	ZCTA5 75132	75132	80556	15382	92529	26669
8600000US75134	ZCTA5 75134	75134	52628	5069	61208	4963
8600000US75135	ZCTA5 75135	75135	80029	9033	84349	8438
8600000US75137	ZCTA5 75137	75137	62308	5845	75840	4483
8600000US75140	ZCTA5 75140	75140	46942	4819	57468	5059
8600000US75141	ZCTA5 75141	75141	37969	4819	58127	11926
8600000US75142	ZCTA5 75142	75142	53931	7494	71203	4607
8600000US75143	ZCTA5 75143	75143	46288	4512	60582	4936
8600000US75144	ZCTA5 75144	75144	44233	10042	59520	5435
8600000US75146	ZCTA5 75146	75146	57346	4604	69271	7900
8600000US75147	ZCTA5 75147	75147	44559	10063	73920	19980
8600000US75148	ZCTA5 75148	75148	35267	4480	44823	4601
8600000US75149	ZCTA5 75149	75149	48441	2629	58707	2292
8600000US75150	ZCTA5 75150	75150	52439	2034	65002	2822
8600000US75152	ZCTA5 75152	75152	62753	15957	74871	10209
8600000US75153	ZCTA5 75153	75153	44167	18522	70869	22643
8600000US75154	ZCTA5 75154	75154	75543	5111	88096	3982
8600000US75155	ZCTA5 75155	75155	49156	9771	59586	6626
8600000US75156	ZCTA5 75156	75156	47311	7766	67015	5108
8600000US75157	ZCTA5 75157	75157	36750	27760	49729	13278
8600000US75158	ZCTA5 75158	75158	60202	9867	75983	8911
8600000US75159	ZCTA5 75159	75159	51382	7863	68123	6506
8600000US75160	ZCTA5 75160	75160	50819	4444	69703	5119
8600000US75161	ZCTA5 75161	75161	49670	4443	64495	5904
8600000US75163	ZCTA5 75163	75163	41442	5196	56424	8425
8600000US75164	ZCTA5 75164	75164	49899	8069	60123	10630
8600000US75165	ZCTA5 75165	75165	65659	2459	83226	4251
8600000US75166	ZCTA5 75166	75166	94375	6111	111468	10683
8600000US75167	ZCTA5 75167	75167	98902	9132	112069	8696
8600000US75169	ZCTA5 75169	75169	46124	2515	66043	6726
8600000US75172	ZCTA5 75172	75172	41224	6937	46516	4985
8600000US75173	ZCTA5 75173	75173	72284	5397	86138	9766
8600000US75180	ZCTA5 75180	75180	46714	4716	58075	3761
8600000US75181	ZCTA5 75181	75181	86242	8466	92777	4170
8600000US75182	ZCTA5 75182	75182	140486	12090	160888	17785
8600000US75189	ZCTA5 75189	75189	85207	5520	98084	6424
8600000US75201	ZCTA5 75201	75201	93983	7820	138086	17128
8600000US75202	ZCTA5 75202	75202	83500	19240	106863	15060
8600000US75203	ZCTA5 75203	75203	35266	2946	50132	3376
8600000US75204	ZCTA5 75204	75204	74540	4037	105358	5166
8600000US75205	ZCTA5 75205	75205	146902	13050	272402	16693
8600000US75206	ZCTA5 75206	75206	67500	3222	98486	4907
8600000US75207	ZCTA5 75207	75207	76552	11667	112949	23077
8600000US75208	ZCTA5 75208	75208	61051	3595	88430	4793
8600000US75209	ZCTA5 75209	75209	86813	13549	157662	13004
8600000US75210	ZCTA5 75210	75210	26727	3742	33224	2654
8600000US75211	ZCTA5 75211	75211	41154	1982	53350	2089
8600000US75212	ZCTA5 75212	75212	32696	3009	43294	3705
8600000US75214	ZCTA5 75214	75214	85211	6437	138563	7293
8600000US75215	ZCTA5 75215	75215	28089	1831	41330	4257
8600000US75216	ZCTA5 75216	75216	26326	1116	36940	2133
8600000US75217	ZCTA5 75217	75217	38225	2006	46064	1894
8600000US75218	ZCTA5 75218	75218	77669	8638	115184	9898
8600000US75219	ZCTA5 75219	75219	72967	4730	119427	10546
8600000US75220	ZCTA5 75220	75220	46417	2190	86992	6067
8600000US75223	ZCTA5 75223	75223	47790	5453	67386	5416
8600000US75224	ZCTA5 75224	75224	40306	2712	54310	4029
8600000US75225	ZCTA5 75225	75225	167656	29284	289833	19307
8600000US75226	ZCTA5 75226	75226	46891	11735	57692	6028
8600000US75227	ZCTA5 75227	75227	40975	1606	50793	2150
8600000US75228	ZCTA5 75228	75228	42470	1877	56314	2080
8600000US75229	ZCTA5 75229	75229	93416	5556	155754	8755
8600000US75230	ZCTA5 75230	75230	87904	8653	185916	11660
8600000US75231	ZCTA5 75231	75231	39322	1671	63566	3221
8600000US75232	ZCTA5 75232	75232	36507	3111	49600	3769
8600000US75233	ZCTA5 75233	75233	47399	3972	58531	4476
8600000US75234	ZCTA5 75234	75234	66332	3800	89486	4472
8600000US75235	ZCTA5 75235	75235	49294	4527	58991	4507
8600000US75236	ZCTA5 75236	75236	40672	3890	54371	5496
8600000US75237	ZCTA5 75237	75237	27296	2116	34116	2184
8600000US75238	ZCTA5 75238	75238	62868	4443	98482	5436
8600000US75240	ZCTA5 75240	75240	47437	3123	71320	4246
8600000US75241	ZCTA5 75241	75241	32419	2572	42962	3489
8600000US75243	ZCTA5 75243	75243	40954	1375	61888	2324
8600000US75244	ZCTA5 75244	75244	85914	8000	129582	7795
8600000US75246	ZCTA5 75246	75246	26090	6902	45668	7928
8600000US75247	ZCTA5 75247	75247	17798	2805	29092	10636
8600000US75248	ZCTA5 75248	75248	84236	5602	127590	8305
8600000US75249	ZCTA5 75249	75249	54856	13988	68243	5562
8600000US75251	ZCTA5 75251	75251	63438	16487	72973	13894
8600000US75252	ZCTA5 75252	75252	61151	2342	101568	5075
8600000US75253	ZCTA5 75253	75253	43028	5188	51829	4263
8600000US75254	ZCTA5 75254	75254	51276	3445	86360	6884
8600000US75270	ZCTA5 75270	75270	-	**	-	**
8600000US75287	ZCTA5 75287	75287	51045	1243	77989	3126
8600000US75390	ZCTA5 75390	75390	-	**	-	**
8600000US75401	ZCTA5 75401	75401	35091	2581	48732	3002
8600000US75402	ZCTA5 75402	75402	65391	4962	81543	8534
8600000US75407	ZCTA5 75407	75407	60763	6321	77728	5648
8600000US75409	ZCTA5 75409	75409	86304	9543	89430	7131
8600000US75410	ZCTA5 75410	75410	64069	15418	72070	13539
8600000US75411	ZCTA5 75411	75411	59583	31661	67943	15344
8600000US75412	ZCTA5 75412	75412	51250	20372	50635	10737
8600000US75413	ZCTA5 75413	75413	-	**	53379	18423
8600000US75414	ZCTA5 75414	75414	61000	8126	77695	10691
8600000US75415	ZCTA5 75415	75415	85865	19313	82858	10922
8600000US75416	ZCTA5 75416	75416	44529	4962	61668	10192
8600000US75417	ZCTA5 75417	75417	40263	10307	56119	7057
8600000US75418	ZCTA5 75418	75418	43466	2889	62282	5321
8600000US75420	ZCTA5 75420	75420	72384	30166	82323	15583
8600000US75421	ZCTA5 75421	75421	63750	36156	66474	17553
8600000US75422	ZCTA5 75422	75422	57245	5721	74920	9851
8600000US75423	ZCTA5 75423	75423	61678	6599	75850	10827
8600000US75424	ZCTA5 75424	75424	78359	21359	92390	12902
8600000US75426	ZCTA5 75426	75426	34988	3857	42372	5127
8600000US75428	ZCTA5 75428	75428	33196	5040	51515	4413
8600000US75431	ZCTA5 75431	75431	49583	11278	61250	10769
8600000US75432	ZCTA5 75432	75432	43281	6178	63329	7560
8600000US75433	ZCTA5 75433	75433	52132	8201	72212	8532
8600000US75435	ZCTA5 75435	75435	36750	4843	43409	5283
8600000US75436	ZCTA5 75436	75436	50551	11530	54180	5657
8600000US75437	ZCTA5 75437	75437	64135	10117	74905	10861
8600000US75438	ZCTA5 75438	75438	68636	18710	77130	9332
8600000US75439	ZCTA5 75439	75439	62109	6226	70352	8877
8600000US75440	ZCTA5 75440	75440	49963	5377	71751	7241
8600000US75441	ZCTA5 75441	75441	50887	5887	48353	3741
8600000US75442	ZCTA5 75442	75442	69703	12011	80702	9139
8600000US75446	ZCTA5 75446	75446	37946	6235	52728	5629
8600000US75447	ZCTA5 75447	75447	77464	14014	98127	26219
8600000US75448	ZCTA5 75448	75448	-	**	60578	10575
8600000US75449	ZCTA5 75449	75449	36319	7450	45918	6549
8600000US75450	ZCTA5 75450	75450	-	**	59025	33266
8600000US75451	ZCTA5 75451	75451	38373	3996	49003	9921
8600000US75452	ZCTA5 75452	75452	56287	7951	66289	5952
8600000US75453	ZCTA5 75453	75453	52500	6606	62113	7339
8600000US75454	ZCTA5 75454	75454	96889	17667	119544	15886
8600000US75455	ZCTA5 75455	75455	47169	3607	59296	2842
8600000US75457	ZCTA5 75457	75457	51783	11729	69432	9905
8600000US75459	ZCTA5 75459	75459	64535	15048	71910	7408
8600000US75460	ZCTA5 75460	75460	33851	3848	46809	3596
8600000US75462	ZCTA5 75462	75462	59016	6111	80036	7613
8600000US75468	ZCTA5 75468	75468	51198	1790	50653	13228
8600000US75469	ZCTA5 75469	75469	39844	8333	46056	7972
8600000US75470	ZCTA5 75470	75470	62946	37194	49126	15631
8600000US75471	ZCTA5 75471	75471	70469	26919	103382	44360
8600000US75472	ZCTA5 75472	75472	46414	6147	56405	7054
8600000US75473	ZCTA5 75473	75473	64094	17150	75419	14598
8600000US75474	ZCTA5 75474	75474	48072	5653	59512	3818
8600000US75475	ZCTA5 75475	75475	30938	1851	33380	6302
8600000US75476	ZCTA5 75476	75476	56563	26075	68068	13579
8600000US75477	ZCTA5 75477	75477	45313	13288	62873	19794
8600000US75478	ZCTA5 75478	75478	46563	9898	65631	12428
8600000US75479	ZCTA5 75479	75479	52414	5920	63108	6604
8600000US75480	ZCTA5 75480	75480	59097	16241	67650	14656
8600000US75481	ZCTA5 75481	75481	51250	2569	54923	7952
8600000US75482	ZCTA5 75482	75482	50154	2727	68758	5133
8600000US75486	ZCTA5 75486	75486	56176	12244	61697	10146
8600000US75487	ZCTA5 75487	75487	49583	12202	63333	13552
8600000US75488	ZCTA5 75488	75488	49821	13500	52708	10729
8600000US75489	ZCTA5 75489	75489	53688	10105	60110	9118
8600000US75490	ZCTA5 75490	75490	72143	14763	76933	6519
8600000US75491	ZCTA5 75491	75491	72371	11943	82425	9102
8600000US75492	ZCTA5 75492	75492	52500	10205	64778	18081
8600000US75493	ZCTA5 75493	75493	42115	7936	48904	7835
8600000US75494	ZCTA5 75494	75494	40474	4418	57472	5731
8600000US75495	ZCTA5 75495	75495	78673	10304	96967	13763
8600000US75496	ZCTA5 75496	75496	64900	14473	71892	8325
8600000US75497	ZCTA5 75497	75497	63417	13982	74278	18078
8600000US75501	ZCTA5 75501	75501	36690	2447	55199	4254
8600000US75503	ZCTA5 75503	75503	60730	6550	91552	8372
8600000US75550	ZCTA5 75550	75550	39453	12527	50613	11103
8600000US75551	ZCTA5 75551	75551	46642	9666	58620	6002
8600000US75554	ZCTA5 75554	75554	44327	16524	59195	8921
8600000US75555	ZCTA5 75555	75555	53008	17496	74064	19737
8600000US75556	ZCTA5 75556	75556	43043	10787	54658	7465
8600000US75558	ZCTA5 75558	75558	44719	20544	67774	20715
8600000US75559	ZCTA5 75559	75559	40691	4745	67569	17987
8600000US75560	ZCTA5 75560	75560	38125	16533	52507	13865
8600000US75561	ZCTA5 75561	75561	45497	4413	56672	6774
8600000US75562	ZCTA5 75562	75562	44087	23444	49620	11759
8600000US75563	ZCTA5 75563	75563	41719	8800	51182	6681
8600000US75565	ZCTA5 75565	75565	31328	16304	48929	32197
8600000US75566	ZCTA5 75566	75566	43750	18242	48198	11323
8600000US75567	ZCTA5 75567	75567	65330	13904	67995	6366
8600000US75568	ZCTA5 75568	75568	40948	5167	46322	6853
8600000US75569	ZCTA5 75569	75569	40046	7739	42669	4381
8600000US75570	ZCTA5 75570	75570	50786	7224	61740	5444
8600000US75571	ZCTA5 75571	75571	53077	15443	64065	9737
8600000US75572	ZCTA5 75572	75572	51161	8285	59142	8742
8600000US75573	ZCTA5 75573	75573	85729	20729	78678	13990
8600000US75574	ZCTA5 75574	75574	56371	8410	61158	9919
8600000US75601	ZCTA5 75601	75601	41932	4329	60053	5491
8600000US75602	ZCTA5 75602	75602	39428	3238	57690	8049
8600000US75603	ZCTA5 75603	75603	50265	6716	70791	9160
8600000US75604	ZCTA5 75604	75604	51158	2403	68479	4392
8600000US75605	ZCTA5 75605	75605	60807	2334	86975	5200
8600000US75630	ZCTA5 75630	75630	42029	6296	59813	11343
8600000US75631	ZCTA5 75631	75631	60660	9635	69114	7541
8600000US75633	ZCTA5 75633	75633	51795	2795	69787	7447
8600000US75638	ZCTA5 75638	75638	43206	4247	58391	10472
8600000US75639	ZCTA5 75639	75639	31744	16617	54092	19386
8600000US75640	ZCTA5 75640	75640	44625	9600	60846	7881
8600000US75641	ZCTA5 75641	75641	40833	26379	45787	21919
8600000US75642	ZCTA5 75642	75642	-	**	N	N
8600000US75643	ZCTA5 75643	75643	52344	3663	71672	14012
8600000US75644	ZCTA5 75644	75644	43710	5493	62036	5660
8600000US75645	ZCTA5 75645	75645	62992	8499	75730	6278
8600000US75647	ZCTA5 75647	75647	48079	4757	64540	5087
8600000US75650	ZCTA5 75650	75650	64264	12415	80786	10716
8600000US75651	ZCTA5 75651	75651	50833	18485	66019	17581
8600000US75652	ZCTA5 75652	75652	48526	7114	67120	7533
8600000US75654	ZCTA5 75654	75654	48925	7330	65290	5921
8600000US75656	ZCTA5 75656	75656	42470	9199	55030	5962
8600000US75657	ZCTA5 75657	75657	36131	3752	61403	9461
8600000US75661	ZCTA5 75661	75661	49950	11801	83407	37380
8600000US75662	ZCTA5 75662	75662	59326	5134	65276	3980
8600000US75667	ZCTA5 75667	75667	40333	12828	68819	21679
8600000US75668	ZCTA5 75668	75668	37738	16647	49291	6790
8600000US75669	ZCTA5 75669	75669	68237	23863	72713	24171
8600000US75670	ZCTA5 75670	75670	39626	5380	51736	4807
8600000US75672	ZCTA5 75672	75672	54705	6268	69084	5257
8600000US75681	ZCTA5 75681	75681	48958	7422	69206	16646
8600000US75682	ZCTA5 75682	75682	54583	20615	78705	16779
8600000US75683	ZCTA5 75683	75683	40481	5301	52869	9710
8600000US75684	ZCTA5 75684	75684	53321	4219	64469	5796
8600000US75686	ZCTA5 75686	75686	43947	4991	57957	4466
8600000US75691	ZCTA5 75691	75691	55250	16597	66346	10318
8600000US75692	ZCTA5 75692	75692	54392	11480	59685	5647
8600000US75693	ZCTA5 75693	75693	61983	7552	80341	13893
8600000US75701	ZCTA5 75701	75701	47919	3909	68680	4958
8600000US75702	ZCTA5 75702	75702	33066	3668	44692	3403
8600000US75703	ZCTA5 75703	75703	57934	3846	86337	4393
8600000US75704	ZCTA5 75704	75704	38385	6184	49032	4994
8600000US75705	ZCTA5 75705	75705	41563	14508	62267	17182
8600000US75706	ZCTA5 75706	75706	55801	14552	63294	7708
8600000US75707	ZCTA5 75707	75707	65000	10043	85549	7693
8600000US75708	ZCTA5 75708	75708	41270	5864	46536	6294
8600000US75709	ZCTA5 75709	75709	54935	9828	83621	20307
8600000US75750	ZCTA5 75750	75750	55192	14780	75449	15079
8600000US75751	ZCTA5 75751	75751	43568	6510	66096	6632
8600000US75752	ZCTA5 75752	75752	51153	7403	63087	6623
8600000US75754	ZCTA5 75754	75754	53796	8817	71037	8895
8600000US75755	ZCTA5 75755	75755	49135	16474	66243	15012
8600000US75756	ZCTA5 75756	75756	57826	15454	83893	17748
8600000US75757	ZCTA5 75757	75757	65897	8867	83786	8221
8600000US75758	ZCTA5 75758	75758	51082	4722	67522	6636
8600000US75759	ZCTA5 75759	75759	-	**	23260	16303
8600000US75760	ZCTA5 75760	75760	46887	8529	61226	10500
8600000US75762	ZCTA5 75762	75762	76903	8750	101537	13293
